time,nuts,dmd,scenario,gcm,rcm,ensemble,model
2081-01-01,EL64,3.356751324728393,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2082-01-01,EL64,4.4693307697470495,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2083-01-01,EL64,1.2265995591533763,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2084-01-01,EL64,0.8483681957297333,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2085-01-01,EL64,7.221136075989211,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2086-01-01,EL64,3.2825874816064706,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2087-01-01,EL64,3.1338459598613193,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2088-01-01,EL64,5.131942957608949,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2089-01-01,EL64,5.657472281711041,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2090-01-01,EL64,3.3905512064155614,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2091-01-01,EL64,3.811029021466962,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2092-01-01,EL64,1.0951890971489842,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2093-01-01,EL64,2.998484908191571,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2094-01-01,EL64,4.1329942039119985,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2095-01-01,EL64,2.015421178710586,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2096-01-01,EL64,3.54549108414114,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2097-01-01,EL64,5.565117032117822,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2098-01-01,EL64,4.409923684662218,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2099-01-01,EL64,5.885646959442427,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2100-01-01,EL64,2.412689210748619,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1950-01-01,EL64,0.851514848690345,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1951-01-01,EL64,0.03794174842860054,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1952-01-01,EL64,0.8286681861977422,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1953-01-01,EL64,0.09419677782411116,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1954-01-01,EL64,2.112247599624814,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1955-01-01,EL64,3.846392902717886,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1956-01-01,EL64,2.5076762580424763,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1957-01-01,EL64,1.98102805351157,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1958-01-01,EL64,0.263687409534957,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1959-01-01,EL64,1.0914384052335204,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1960-01-01,EL64,2.2636165810728497,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1961-01-01,EL64,0.0,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1962-01-01,EL64,0.13213888744449215,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1963-01-01,EL64,8.188452532718685,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1964-01-01,EL64,3.618063981719558,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1965-01-01,EL64,1.543049478702263,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1966-01-01,EL64,0.5652507718047493,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1967-01-01,EL64,1.774124168466101,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1968-01-01,EL64,0.0,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1969-01-01,EL64,0.26427992695317504,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1970-01-01,EL64,0.018839642759066362,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1971-01-01,EL64,0.16942232652590367,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1972-01-01,EL64,2.3198874261394975,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1973-01-01,EL64,1.0003314967285415,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1974-01-01,EL64,1.093080066989712,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1975-01-01,EL64,0.6217664744909726,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1976-01-01,EL64,0.3580819331268339,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1977-01-01,EL64,1.149729861772423,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1978-01-01,EL64,2.8251889504689576,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1979-01-01,EL64,1.1123108795778314,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1980-01-01,EL64,0.7152384248973974,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1981-01-01,EL64,2.038731636671055,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1982-01-01,EL64,0.0,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1983-01-01,EL64,0.05651785098561981,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1984-01-01,EL64,2.8114856345597095,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1985-01-01,EL64,1.2439967431834513,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1986-01-01,EL64,1.6978423356891499,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1987-01-01,EL64,2.2646775605111937,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1988-01-01,EL64,0.1504525245789045,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1989-01-01,EL64,0.1135635022399269,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1990-01-01,EL64,2.2447733590605923,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1991-01-01,EL64,0.03794174842860054,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1992-01-01,EL64,0.01877348838565977,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1993-01-01,EL64,0.79178202825796,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1994-01-01,EL64,3.376327999965835,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1995-01-01,EL64,4.883074873763337,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1996-01-01,EL64,0.9612662062883726,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1997-01-01,EL64,1.7737283357811284,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1998-01-01,EL64,0.9635665059804748,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1999-01-01,EL64,0.4528687063446535,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2000-01-01,EL64,1.6964048846755158,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2001-01-01,EL64,6.779588760210696,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2002-01-01,EL64,1.3390495711050914,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2003-01-01,EL64,2.715569907839951,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2004-01-01,EL64,0.11310365224816339,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2005-01-01,EL64,0.754040176401832,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2006-01-01,EL64,2.8679233164627487,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2007-01-01,EL64,7.169088689007021,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2008-01-01,EL64,1.0012515453705162,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2009-01-01,EL64,0.15124062692533038,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2010-01-01,EL64,3.9817446188119736,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2011-01-01,EL64,4.717277002831791,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2012-01-01,EL64,2.5523377203614794,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2013-01-01,EL64,0.0,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2014-01-01,EL64,5.359595580202356,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2015-01-01,EL64,1.7739961888800957,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2016-01-01,EL64,0.47157891355200315,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2017-01-01,EL64,5.43086121358175,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2018-01-01,EL64,6.906327088249174,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2019-01-01,EL64,1.677820177606018,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2020-01-01,EL64,2.6808535643414606,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2021-01-01,EL64,5.1711365888063465,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2022-01-01,EL64,0.03781087690566318,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2023-01-01,EL64,1.6181448682229753,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2024-01-01,EL64,2.2973485412871915,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2025-01-01,EL64,2.0743655406153616,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2026-01-01,EL64,0.9045552723430099,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2027-01-01,EL64,0.13227227347605588,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2028-01-01,EL64,5.281356732009477,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2029-01-01,EL64,2.4292210103239436,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2030-01-01,EL64,2.491531326714178,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2031-01-01,EL64,2.1296372376511092,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2032-01-01,EL64,1.7508115546629894,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2033-01-01,EL64,1.6840739227240702,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2034-01-01,EL64,3.2280452685331804,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2035-01-01,EL64,2.911985807676272,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2036-01-01,EL64,0.019035948797669837,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2037-01-01,EL64,7.9314970471932895,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2038-01-01,EL64,4.20546644155457,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2039-01-01,EL64,1.5830977578611725,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2040-01-01,EL64,3.283252229609131,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2041-01-01,EL64,7.751805293667784,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2042-01-01,EL64,0.4885011743519546,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2043-01-01,EL64,0.3590019867794055,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2044-01-01,EL64,1.1519025343291245,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2045-01-01,EL64,5.376384452472287,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2046-01-01,EL64,1.3570263463754473,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2047-01-01,EL64,0.6612193505169163,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2048-01-01,EL64,0.11349770654616168,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2049-01-01,EL64,1.2080910443946538,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2050-01-01,EL64,1.58441471893026,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2051-01-01,EL64,7.868249407971,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2052-01-01,EL64,0.8674681342896049,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2053-01-01,EL64,2.584355399505622,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2054-01-01,EL64,7.394367324016575,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2055-01-01,EL64,2.8492188556250824,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2056-01-01,EL64,0.7341363324055792,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2057-01-01,EL64,1.2254163352385663,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2058-01-01,EL64,3.188784383109418,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2059-01-01,EL64,7.584220592520946,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2060-01-01,EL64,4.6410044669215385,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2061-01-01,EL64,3.354532601306505,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2062-01-01,EL64,4.091165539463324,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2063-01-01,EL64,4.813501203256063,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2064-01-01,EL64,1.282458027244488,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2065-01-01,EL64,0.0,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2066-01-01,EL64,5.043331538758826,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2067-01-01,EL64,4.301761469208829,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2068-01-01,EL64,6.414144969394343,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2069-01-01,EL64,5.509916878377668,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2070-01-01,EL64,0.8328125386915765,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2071-01-01,EL64,0.9069846539314418,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2072-01-01,EL64,2.8631267521688475,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2073-01-01,EL64,1.4517520030193087,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2074-01-01,EL64,1.4326520519261046,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2075-01-01,EL64,0.8857073674871943,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2076-01-01,EL64,3.9374282929597464,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2077-01-01,EL64,6.472448628454432,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2078-01-01,EL64,0.30313920828300267,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2079-01-01,EL64,0.0,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2080-01-01,EL64,4.734607681338407,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2081-01-01,EL64,3.356751324728393,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2082-01-01,EL64,4.4693307697470495,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2083-01-01,EL64,1.2265995591533763,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2084-01-01,EL64,0.8483681957297333,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2085-01-01,EL64,7.221136075989211,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2086-01-01,EL64,3.2825874816064706,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2087-01-01,EL64,3.1338459598613193,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2088-01-01,EL64,5.131942957608949,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2089-01-01,EL64,5.657472281711041,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2090-01-01,EL64,3.3905512064155614,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2091-01-01,EL64,3.811029021466962,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2092-01-01,EL64,1.0951890971489842,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2093-01-01,EL64,2.998484908191571,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2094-01-01,EL64,4.1329942039119985,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2095-01-01,EL64,2.015421178710586,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2096-01-01,EL64,3.54549108414114,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2097-01-01,EL64,5.565117032117822,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2098-01-01,EL64,4.409923684662218,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2099-01-01,EL64,5.885646959442427,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
2100-01-01,EL64,2.412689210748619,RCP8_5,ec_earth,racmo22e,r1i1p1,ec_earth_racmo22e_rcp8_5_r1i1p1
1970-01-01,EL64,0.0,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1971-01-01,EL64,2.305041860644756,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1972-01-01,EL64,3.9017882977520792,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1973-01-01,EL64,1.299650991797658,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1974-01-01,EL64,3.095572004901798,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1975-01-01,EL64,0.8839344980966077,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1976-01-01,EL64,2.2229168400283426,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1977-01-01,EL64,1.7527872038354861,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1978-01-01,EL64,3.167906871013531,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1979-01-01,EL64,0.28397347149669283,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1980-01-01,EL64,3.2844333026987242,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1981-01-01,EL64,0.3778441465523847,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1982-01-01,EL64,0.22686418163708943,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1983-01-01,EL64,0.8670744486992943,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1984-01-01,EL64,1.830841214935651,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1985-01-01,EL64,2.5105496802831695,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1986-01-01,EL64,2.3579420683687293,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1987-01-01,EL64,2.2068402301830896,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1988-01-01,EL64,0.0,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1989-01-01,EL64,0.03781087690566318,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1990-01-01,EL64,0.6780143278224893,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1991-01-01,EL64,0.0,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1992-01-01,EL64,0.24497900074326365,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1993-01-01,EL64,4.756871160831544,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1994-01-01,EL64,1.2800771859836897,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
1995-01-01,EL64,7.1468981712504025,RCP4_5,ec_earth,rca4,r12i1p1,ec_earth_rca4_rcp4_5_r12i1p1
