time,nuts,dmd,scenario,model
1953-01-01,EL64,3.261252623985719,cclm4_8,esm_lr_cclm4_8
1953-01-01,EL64,3.130165384100297,cclm4_8,esm_lr_cclm4_8
1953-01-01,EL64,2.5505677091547323,rcp4_5,es_racmo22e_rcp4_5
1953-01-01,EL64,2.5505677091547323,rcp4_5,es_racmo22e_rcp4_5
1953-01-01,EL64,0.848431825552786,rcp8_5,earth_hirham5_rcp8_5
1953-01-01,EL64,0.18846042863356682,rcp4_5,earth_racmo22e_rcp4_5
1953-01-01,EL64,2.5505677091547323,rcp4_5,es_racmo22e_rcp4_5
1953-01-01,EL64,0.5464719007464736,rcp4_5,earth_hirham5_rcp4_5
1953-01-01,EL64,4.565839697422762,rcp8_5,m_hirham5_rcp8_5
1953-01-01,EL64,2.4366087153929312,rcp8_5,es_racmo22e_rcp8_5
1953-01-01,EL64,0.22594268700270043,historical,reanalysis
1953-01-01,EL64,0.5464719007464736,rcp4_5,earth_hirham5_rcp4_5
1953-01-01,EL64,0.6251187854255303,wrf381p_rcp8,cm5a_mr_wrf381p_rcp8
1953-01-01,EL64,2.4366087153929312,rcp8_5,es_racmo22e_rcp8_5
1953-01-01,EL64,3.261252623985719,cclm4_8,esm_lr_cclm4_8
1953-01-01,EL64,0.5871098065914278,wrf381p_rcp4,cm5a_mr_wrf381p_rcp4
1953-01-01,EL64,0.848431825552786,rcp8_5,earth_hirham5_rcp8_5
1953-01-01,EL64,2.4366087153929312,rcp8_5,es_racmo22e_rcp8_5
1953-01-01,EL64,3.130165384100297,cclm4_8,esm_lr_cclm4_8
1953-01-01,EL64,0.18846042863356682,rcp4_5,earth_racmo22e_rcp4_5
1953-01-01,EL64,0.5871098065914278,wrf381p_rcp4,cm5a_mr_wrf381p_rcp4
1953-01-01,EL64,3.261252623985719,cclm4_8,esm_lr_cclm4_8
1953-01-01,EL64,0.5871098065914278,wrf381p_rcp4,cm5a_mr_wrf381p_rcp4
1953-01-01,EL64,0.6251187854255303,wrf381p_rcp8,cm5a_mr_wrf381p_rcp8
1953-01-01,EL64,2.5505677091547323,rcp4_5,es_racmo22e_rcp4_5
1953-01-01,EL64,2.4366087153929312,rcp8_5,es_racmo22e_rcp8_5
1953-01-01,EL64,0.09419677782411116,rcp8_5,earth_racmo22e_rcp8_5
1953-01-01,EL64,0.09419677782411116,rcp8_5,earth_racmo22e_rcp8_5
1953-01-01,EL64,4.565839697422762,rcp8_5,m_hirham5_rcp8_5
1953-01-01,EL64,0.5464719007464736,rcp4_5,earth_hirham5_rcp4_5
1953-01-01,EL64,4.565839697422762,rcp8_5,m_hirham5_rcp8_5
1953-01-01,EL64,0.6251187854255303,wrf381p_rcp8,cm5a_mr_wrf381p_rcp8
1953-01-01,EL64,0.09419677782411116,rcp8_5,earth_racmo22e_rcp8_5
1953-01-01,EL64,4.565839697422762,rcp8_5,m_hirham5_rcp8_5
1953-01-01,EL64,0.22594268700270043,historical,reanalysis
1953-01-01,EL64,0.22594268700270043,historical,reanalysis
1953-01-01,EL64,3.130165384100297,cclm4_8,esm_lr_cclm4_8
1953-01-01,EL64,4.772876229872832,rcp4_5,m_hirham5_rcp4_5
1953-01-01,EL64,4.772876229872832,rcp4_5,m_hirham5_rcp4_5
1953-01-01,EL64,0.848431825552786,rcp8_5,earth_hirham5_rcp8_5
